0:0:0:0:0:0:0:1 - - [09/Jan/2021:12:38:27 +0100] "GET /camunda/api/admin/auth/user/default HTTP/1.1" 200 86
0:0:0:0:0:0:0:1 - - [09/Jan/2021:12:38:27 +0100] "GET /camunda/api/engine/engine/default/user/demo/profile HTTP/1.1" 200 88
0:0:0:0:0:0:0:1 - - [09/Jan/2021:12:38:27 +0100] "OPTIONS /camunda/api/engine/engine/default/filter HTTP/1.1" 200 346
0:0:0:0:0:0:0:1 - - [09/Jan/2021:12:38:27 +0100] "GET /camunda/api/engine/engine/default/filter/count?itemCount=false&resourceType=Task HTTP/1.1" 200 21
0:0:0:0:0:0:0:1 - - [09/Jan/2021:12:38:28 +0100] "GET /camunda/api/engine/engine/default/filter?firstResult=0&maxResults=2000&itemCount=false&resourceType=Task HTTP/1.1" 200 3423
0:0:0:0:0:0:0:1 - - [09/Jan/2021:12:38:28 +0100] "POST /camunda/api/engine/engine/default/filter/824afa69-2a64-11eb-9659-00d861fc144c/list?firstResult=0&maxResults=15 HTTP/1.1" 200 1986
0:0:0:0:0:0:0:1 - - [09/Jan/2021:12:38:28 +0100] "GET /camunda/api/engine/engine/default/task/57662a5e-51d1-11eb-bd66-00d861fc144c HTTP/1.1" 200 2132
0:0:0:0:0:0:0:1 - - [09/Jan/2021:12:38:28 +0100] "GET /camunda/api/engine/engine/default/task/57662a5e-51d1-11eb-bd66-00d861fc144c/form HTTP/1.1" 200 42
0:0:0:0:0:0:0:1 - - [09/Jan/2021:12:38:28 +0100] "GET /camunda/api/engine/engine/default/process-instance/5766034b-51d1-11eb-bd66-00d861fc144c HTTP/1.1" 200 256
0:0:0:0:0:0:0:1 - - [09/Jan/2021:12:38:29 +0100] "POST /camunda/api/engine/engine/default/task/57662a5e-51d1-11eb-bd66-00d861fc144c/submit-form HTTP/1.1" 204 -
0:0:0:0:0:0:0:1 - - [09/Jan/2021:12:38:29 +0100] "GET /camunda/api/engine/engine/default/task?assignee=demo&processInstanceId=5766034b-51d1-11eb-bd66-00d861fc144c&maxResults=15 HTTP/1.1" 200 81
0:0:0:0:0:0:0:1 - - [09/Jan/2021:12:38:29 +0100] "POST /camunda/api/engine/engine/default/filter/824afa69-2a64-11eb-9659-00d861fc144c/list?firstResult=0&maxResults=15 HTTP/1.1" 200 49
0:0:0:0:0:0:0:1 - - [09/Jan/2021:12:38:31 +0100] "GET /camunda/app/cockpit/default/ HTTP/1.1" 200 2725
0:0:0:0:0:0:0:1 - - [09/Jan/2021:12:38:31 +0100] "GET /camunda/api/cockpit/plugin/cockpitPlugins/static/app/plugin.js HTTP/1.1" 200 1617
0:0:0:0:0:0:0:1 - - [09/Jan/2021:12:38:31 +0100] "GET /camunda/api/cockpit/plugin/cockpitPlugins/static/app/plugin.css HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [09/Jan/2021:12:38:31 +0100] "GET /camunda/app/cockpit/favicon.ico HTTP/1.1" 200 7084
0:0:0:0:0:0:0:1 - - [09/Jan/2021:12:38:31 +0100] "GET /camunda/api/engine/engine HTTP/1.1" 200 31
0:0:0:0:0:0:0:1 - - [09/Jan/2021:12:38:31 +0100] "GET /camunda/api/admin/auth/user/default HTTP/1.1" 200 86
0:0:0:0:0:0:0:1 - - [09/Jan/2021:12:38:31 +0100] "GET /camunda/api/engine/engine/default/user/demo/profile HTTP/1.1" 200 88
0:0:0:0:0:0:0:1 - - [09/Jan/2021:12:38:31 +0100] "GET /camunda/api/engine/engine/default/process-instance/5766034b-51d1-11eb-bd66-00d861fc144c HTTP/1.1" 404 134
0:0:0:0:0:0:0:1 - - [09/Jan/2021:12:38:32 +0100] "GET /camunda/api/engine/engine/default/history/process-instance/5766034b-51d1-11eb-bd66-00d861fc144c HTTP/1.1" 200 685
0:0:0:0:0:0:0:1 - - [09/Jan/2021:12:38:32 +0100] "GET /camunda/api/engine/engine/default/process-definition/SimpleAdaptableProcess:1:5763e06a-51d1-11eb-bd66-00d861fc144c HTTP/1.1" 200 412
0:0:0:0:0:0:0:1 - - [09/Jan/2021:12:38:32 +0100] "GET /camunda/api/engine/engine/default/process-definition/count?key=SimpleAdaptableProcess&sortBy=version&sortOrder=desc&withoutTenantId=true HTTP/1.1" 200 21
0:0:0:0:0:0:0:1 - - [09/Jan/2021:12:38:32 +0100] "GET /camunda/api/engine/engine/default/process-definition?key=SimpleAdaptableProcess&sortBy=version&sortOrder=desc&withoutTenantId=true HTTP/1.1" 200 414
0:0:0:0:0:0:0:1 - - [09/Jan/2021:12:38:32 +0100] "POST /camunda/api/engine/engine/default/process-instance/count HTTP/1.1" 200 21
0:0:0:0:0:0:0:1 - - [09/Jan/2021:12:38:32 +0100] "POST /camunda/api/engine/engine/default/process-instance/count HTTP/1.1" 200 21
0:0:0:0:0:0:0:1 - - [09/Jan/2021:12:38:32 +0100] "GET /camunda/api/engine/engine/default/process-definition/SimpleAdaptableProcess:1:5763e06a-51d1-11eb-bd66-00d861fc144c/xml HTTP/1.1" 200 2695
0:0:0:0:0:0:0:1 - - [09/Jan/2021:12:38:32 +0100] "POST /camunda/api/cockpit/plugin/base/default/process-instance/count HTTP/1.1" 200 21
0:0:0:0:0:0:0:1 - - [09/Jan/2021:12:38:32 +0100] "POST /camunda/api/cockpit/plugin/base/default/process-instance?firstResult=0&maxResults=50&sortBy=startTime&sortOrder=desc HTTP/1.1" 200 12
0:0:0:0:0:0:0:1 - - [09/Jan/2021:12:38:32 +0100] "GET /camunda/api/engine/engine/default/job-definition?processDefinitionId=SimpleAdaptableProcess%3A1%3A5763e06a-51d1-11eb-bd66-00d861fc144c&firstResult=0&maxResults=2000 HTTP/1.1" 200 12
0:0:0:0:0:0:0:1 - - [09/Jan/2021:12:38:32 +0100] "GET /camunda/api/engine/engine/default/process-definition/SimpleAdaptableProcess:1:5763e06a-51d1-11eb-bd66-00d861fc144c/statistics?incidents=true HTTP/1.1" 200 12
0:0:0:0:0:0:0:1 - - [09/Jan/2021:12:38:35 +0100] "DELETE /engine-rest/process-definition/SimpleAdaptableProcess:1:5763e06a-51d1-11eb-bd66-00d861fc144c/remove HTTP/1.1" 204 -
0:0:0:0:0:0:0:1 - - [09/Jan/2021:12:38:40 +0100] "GET /camunda/api/engine/engine/default/process-definition/count?latestVersion=true HTTP/1.1" 200 21
0:0:0:0:0:0:0:1 - - [09/Jan/2021:12:38:40 +0100] "GET /camunda/api/engine/engine/default/task/count HTTP/1.1" 200 21
0:0:0:0:0:0:0:1 - - [09/Jan/2021:12:38:40 +0100] "GET /camunda/api/engine/engine/default/process-definition/statistics?rootIncidents=true HTTP/1.1" 200 632
0:0:0:0:0:0:0:1 - - [09/Jan/2021:12:38:40 +0100] "GET /camunda/api/engine/engine/default/decision-definition/count?latestVersion=true HTTP/1.1" 200 21
0:0:0:0:0:0:0:1 - - [09/Jan/2021:12:38:40 +0100] "GET /camunda/api/engine/engine/default/task/count?unfinished=true&assigned=true HTTP/1.1" 200 21
0:0:0:0:0:0:0:1 - - [09/Jan/2021:12:38:40 +0100] "GET /camunda/api/engine/engine/default/case-definition/count?latestVersion=true HTTP/1.1" 200 21
0:0:0:0:0:0:0:1 - - [09/Jan/2021:12:38:40 +0100] "GET /camunda/api/engine/engine/default/task/count?unfinished=true&unassigned=true&withCandidateGroups=true HTTP/1.1" 200 21
0:0:0:0:0:0:0:1 - - [09/Jan/2021:12:38:40 +0100] "GET /camunda/api/engine/engine/default/deployment/count HTTP/1.1" 200 21
0:0:0:0:0:0:0:1 - - [09/Jan/2021:12:38:40 +0100] "GET /camunda/api/engine/engine/default/task/count?unfinished=true&unassigned=true&withoutCandidateGroups=true HTTP/1.1" 200 21
0:0:0:0:0:0:0:1 - - [09/Jan/2021:12:38:42 +0100] "GET /camunda/api/engine/engine/default/process-definition/AdaptableProcess:1:464c4ecd-325f-11eb-b2ae-00d861fc144c HTTP/1.1" 200 416
0:0:0:0:0:0:0:1 - - [09/Jan/2021:12:38:42 +0100] "GET /camunda/api/engine/engine/default/process-definition/count?key=AdaptableProcess&sortBy=version&sortOrder=desc&withoutTenantId=true HTTP/1.1" 200 21
0:0:0:0:0:0:0:1 - - [09/Jan/2021:12:38:42 +0100] "POST /camunda/api/engine/engine/default/process-instance/count HTTP/1.1" 200 21
